the_geom,sysid,sum_min,num_trip,lat,lng,sysname,year,assigned_month,pct_ttl_num_trips,bin_num_trip,mar_ind,sysorder,may_ind,dateStr,dateTxt,display,sysname_alt,yroverchange,yroverchange_bin,trip_type
POINT (-97.7492916839957 30.2703327863944),53,0,0,30.2703327863944,-97.7492916839957,"MetroBike Austin (Austin, TX)",2021,5,,,0,12,1,05/02/21 through 05/29/21,2021 period corresponding to 2020 and 2019 beginning to end of month,0,"Austin, TX (MetroBike Austin)",,,2
POINT (-71.0588801 42.3600825),1,0,0,42.3600825,-71.0588801,"Blue Bikes (Boston, MA)",2022,7,,,1,5,1,06/26/22 through 07/30/22,2022 period corresponding to 2020 and 2019 beginning to end of month,0,"Boston Metro, MA (Blue Bikes)",,,2
POINT (-82.9987942 39.9611755),58,75533.50000000006,4710,39.9611755,-82.9987942,"CoGo (Columbus, OH)",2023,10,0.000898154778193,1,1,8,1,12/28/22 through 01/28/23,2023 period corresponding to 2020 and 2019 beginning to end of month,0,"Columbus, OH (CoGo)",0.318589025755879,2,1
POINT (-75.1652215 39.9525839),43,0,0,39.9525839,-75.1652215,"Indego (Philadelphia, PA)",2023,5,,,0,7,1,04/30/23 through 05/27/23,2023 period corresponding to 2020 and 2019 beginning to end of month,0,"Philadelphia, PA (Indego)",,,2
POINT (-122.6764816 45.5230622),74,290757.3833333333,12966,45.5230622,-122.6764816,"BikeTown (Portland, OR)",2019,41,,,1,14,1,03/31/19 through 05/04/19,2019 period corresponding to 2020 and 2019 beginning to end of month,0,"Portland, OR (BikeTown)",,,1
POINT (-118.2436849 34.0522342),73,114245,7310,34.0522342,-118.2436849,"Metro Bike Share (Los Angeles, CA)",2019,32,,,1,9,1,03/03/19 through 03/30/19,2019 period corresponding to 2020 and 2019 beginning to end of month,1,"Los Angeles, CA (Metro Bike Share)",,,1
POINT (-79.9849659685496 40.4454577489795),29,321525,10297,40.4454577489795,-79.9849659685496,"Healthy Ride, now POGOH (Pittsburgh, PA)",2021,4,0.003001979551438,1,0,11,1,03/28/21 through 05/01/21,2021 period corresponding to 2020 and 2019 beginning to end of month,0,"Pittsburgh, PA (Healthy Ride, now POGOH)",1.237991740925886,4,1
POINT (-82.9987942 39.9611755),58,0,0,39.9611755,-82.9987942,"CoGo (Columbus, OH)",2020,5,,,1,8,1,05/03/20 through 05/30/20,2020 period corresponding to 2020 and 2019 beginning to end of month,0,"Columbus, OH (CoGo)",,,9999
POINT (-77.0368707 38.9071923),56,1432849.5666666683,87836,38.9071923,-77.0368707,"Capital Bikeshare (Washington, DC)",2021,1,0.055426791214353,3,0,3,1,12/30/20 through 01/30/21,2021 period corresponding to 2020 and 2019 beginning to end of month,0,"Washington, DC Metro (Capital Bikeshare)",-0.564827934721218,-3,1
POINT (-71.0588801 42.3600825),1,0,0,42.3600825,-71.0588801,"Blue Bikes (Boston, MA)",2022,11,,,1,5,1,12/29/21 through 01/29/22,2022 period corresponding to 2020 and 2019 beginning to end of month,0,"Boston Metro, MA (Blue Bikes)",,,2
POINT (-93.2650108 44.977753),25,550825.666666666,43556,44.977753,-93.2650108,"Nice Ride Minnesota (Minneapolis, MN)",2022,9,0.006745244522083,1,1,10,1,08/28/22 through 10/01/22,2022 period corresponding to 2020 and 2019 beginning to end of month,0,"Minneapolis, MN (Nice Ride Minnesota)",0.245239865058036,1,1
POINT (-71.0588801 42.3600825),1,0,0,42.3600825,-71.0588801,"Blue Bikes (Boston, MA)",2021,3,,,1,5,1,02/28/21 through 03/27/21,2021 period corresponding to 2020 and 2019 beginning to end of month,0,"Boston Metro, MA (Blue Bikes)",,,2
POINT (-79.9849659685496 40.4454577489795),29,0,0,40.4454577489795,-79.9849659685496,"Healthy Ride, now POGOH (Pittsburgh, PA)",2022,3,,,0,11,1,02/27/22 through 03/26/22,2022 period corresponding to 2020 and 2019 beginning to end of month,0,"Pittsburgh, PA (Healthy Ride, now POGOH)",,,2
POINT (-87.6297982 41.8781136),60,228557.6500000005,22544,41.8781136,-87.6297982,"Divvy (Chicago, IL)",2023,11,0.349151282368975,4,1,4,1,12/28/22 through 01/28/23,2023 period corresponding to 2020 and 2019 beginning to end of month,0,"Chicago, IL (Divvy)",0.016411181244364,1,9999
POINT (-87.6297982 41.8781136),60,525680.5000000013,40626,41.8781136,-87.6297982,"Divvy (Chicago, IL)",2022,5,0.547594015365952,4,1,4,1,05/01/22 through 05/28/22,2022 period corresponding to 2020 and 2019 beginning to end of month,0,"Chicago, IL (Divvy)",0.581578230233192,3,9999
POINT (-87.6297982 41.8781136),60,400235.0500000001,21358,41.8781136,-87.6297982,"Divvy (Chicago, IL)",2019,42,,,1,4,0,03/31/19 through 05/04/19,2019 period corresponding to 2020 and 2019 beginning to end of month,1,"Chicago, IL (Divvy)",,,1
POINT (-97.7492916839957 30.2703327863944),53,0,0,30.2703327863944,-97.7492916839957,"MetroBike Austin (Austin, TX)",2020,10,,,0,12,1,01/01/20 through 02/01/20,2020 period corresponding to 2020 and 2019 beginning to end of month,0,"Austin, TX (MetroBike Austin)",,,9999
POINT (-77.0368707 38.9071923),56,0,0,38.9071923,-77.0368707,"Capital Bikeshare (Washington, DC)",2019,4,,,0,3,1,03/31/19 through 05/04/19,2019 period corresponding to 2020 and 2019 beginning to end of month,0,"Washington, DC Metro (Capital Bikeshare)",,,9999
POINT (-79.9849659685496 40.4454577489795),29,23071,1653,40.4454577489795,-79.9849659685496,"Healthy Ride, now POGOH (Pittsburgh, PA)",2019,1,0.000914885738907,1,0,11,1,01/02/19 through 02/02/19,2019 period corresponding to 2020 and 2019 beginning to end of month,0,"Pittsburgh, PA (Healthy Ride, now POGOH)",,,1
POINT (-72.673371 40.909849),3,0,0,40.909849,-72.673371,"CitiBike (New York, NY)",2020,3,,,1,1,1,03/01/20 through 03/28/20,2020 period corresponding to 2020 and 2019 beginning to end of month,0,"New York, NY (CitiBike)",,,2
POINT (-75.1652215 39.9525839),43,0,0,39.9525839,-75.1652215,"Indego (Philadelphia, PA)",2023,6,,,0,7,1,05/28/23 through 06/24/23,2023 period corresponding to 2020 and 2019 beginning to end of month,0,"Philadelphia, PA (Indego)",,,2
POINT (-118.2436849 34.0522342),73,3943,264,34.0522342,-118.2436849,"Metro Bike Share (Los Angeles, CA)",2020,2,0.000586146949705,1,1,9,1,02/02/20 through 02/29/20,2020 period corresponding to 2020 and 2019 beginning to end of month,0,"Los Angeles, CA (Metro Bike Share)",5.6,4,9999
POINT (-93.2650108 44.977753),25,0,0,44.977753,-93.2650108,"Nice Ride Minnesota (Minneapolis, MN)",2020,4,,,1,14,1,03/29/20 through 05/02/20,2020 period corresponding to 2020 and 2019 beginning to end of month,0,"Minneapolis, MN (Nice Ride Minnesota)",,,9999
POINT (-71.0588801 42.3600825),1,992612.2166666741,80279,42.3600825,-71.0588801,"Blue Bikes (Boston, MA)",2019,2,0.046190050143411,2,1,5,1,02/03/19 through 03/02/19,2019 period corresponding to 2020 and 2019 beginning to end of month,0,"Boston Metro, MA (Blue Bikes)",,,1
POINT (-97.7492916839957 30.2703327863944),53,0,0,30.2703327863944,-97.7492916839957,"MetroBike Austin (Austin, TX)",2020,11,,,0,12,1,01/01/20 through 02/01/20,2020 period corresponding to 2020 and 2019 beginning to end of month,0,"Austin, TX (MetroBike Austin)",,,2
POINT (-75.1652215 39.9525839),43,,,39.9525839,-75.1652215,"Indego (Philadelphia, PA)",2019,32,,,0,7,0,03/03/19 through 03/30/19,2019 period corresponding to 2020 and 2019 beginning to end of month,0,"Philadelphia, PA (Indego)",,,2
POINT (-82.9987942 39.9611755),58,4050.7666666666664,245,39.9611755,-82.9987942,"CoGo (Columbus, OH)",2023,2,0.002731204851512,1,1,8,1,01/29/23 through 02/25/23,2023 period corresponding to 2020 and 2019 beginning to end of month,0,"Columbus, OH (CoGo)",1.076271186440678,4,2
POINT (-122.6764816 45.5230622),74,54195.500000000015,3505,45.5230622,-122.6764816,"BikeTown (Portland, OR)",2019,1,1,4,1,13,1,01/02/19 through 02/02/19,2019 period corresponding to 2020 and 2019 beginning to end of month,0,"Portland, OR (BikeTown)",,,9999
POINT (-79.9849659685496 40.4454577489795),29,0,0,40.4454577489795,-79.9849659685496,"Healthy Ride, now POGOH (Pittsburgh, PA)",2020,51,,,0,11,0,05/03/20 through 05/30/20,2020 period corresponding to 2020 and 2019 beginning to end of month,0,"Pittsburgh, PA (Healthy Ride, now POGOH)",,,9999
POINT (-79.9849659685496 40.4454577489795),29,0,0,40.4454577489795,-79.9849659685496,"Healthy Ride, now POGOH (Pittsburgh, PA)",2022,5,,,0,11,1,05/01/22 through 05/28/22,2022 period corresponding to 2020 and 2019 beginning to end of month,0,"Pittsburgh, PA (Healthy Ride, now POGOH)",,,2
POINT (-93.2650108 44.977753),25,0,0,44.977753,-93.2650108,"Nice Ride Minnesota (Minneapolis, MN)",2019,11,,,1,14,1,01/02/19 through 02/02/19,2019 period corresponding to 2020 and 2019 beginning to end of month,0,"Minneapolis, MN (Nice Ride Minnesota)",,,1
POINT (-75.1652215 39.9525839),43,0,0,39.9525839,-75.1652215,"Indego (Philadelphia, PA)",2021,10,,,0,7,1,12/30/20 through 01/30/21,2021 period corresponding to 2020 and 2019 beginning to end of month,0,"Philadelphia, PA (Indego)",,,2
POINT (-122.6764816 45.5230622),74,232579.966666667,7474,45.5230622,-122.6764816,"BikeTown (Portland, OR)",2020,7,0.001901484577596,1,1,14,1,06/28/20 through 08/01/20,2020 period corresponding to 2020 and 2019 beginning to end of month,0,"Portland, OR (BikeTown)",-0.612243839169909,-3,1
POINT (-122.410143 37.773833),42,5183099.933333304,422986,37.773833,-122.410143,"Bay Wheels (San Francisco, CA)",2019,10,0.126677559899805,4,1,2,1,01/02/19 through 02/02/19,2019 period corresponding to 2020 and 2019 beginning to end of month,0,"San Francisco, CA (Bay Wheels)",,,1
POINT (-118.2436849 34.0522342),73,0,0,34.0522342,-118.2436849,"Metro Bike Share (Los Angeles, CA)",2021,12,,,1,9,1,12/30/20 through 01/30/21,2021 period corresponding to 2020 and 2019 beginning to end of month,0,"Los Angeles, CA (Metro Bike Share)",,,9999
POINT (-75.1652215 39.9525839),43,0,0,39.9525839,-75.1652215,"Indego (Philadelphia, PA)",2020,1,,,0,7,1,01/01/20 through 02/01/20,2020 period corresponding to 2020 and 2019 beginning to end of month,0,"Philadelphia, PA (Indego)",,,9999
POINT (-82.9987942 39.9611755),58,1551.5000000000002,146,39.9611755,-82.9987942,"CoGo (Columbus, OH)",2023,11,0.002261182009664,1,1,8,1,12/28/22 through 01/28/23,2023 period corresponding to 2020 and 2019 beginning to end of month,0,"Columbus, OH (CoGo)",-0.422924901185771,-2,9999
POINT (-82.9987942 39.9611755),58,63631.09999999994,2958,39.9611755,-82.9987942,"CoGo (Columbus, OH)",2021,10,0.00069942190108,1,1,8,1,12/30/20 through 01/30/21,2021 period corresponding to 2020 and 2019 beginning to end of month,0,"Columbus, OH (CoGo)",0.211798443260959,1,1
POINT (-85.3096801 35.0456297),54,373173,11153,35.0456297,-85.3096801,"Bike Chattanooga (Chattanooga, TN)",2020,7,0.002837470898305,1,0,13,1,06/28/20 through 08/01/20,2020 period corresponding to 2020 and 2019 beginning to end of month,0,"Chattanooga, TN (Bike Chattanooga)",0.106009520031733,1,1
POINT (-79.9849659685496 40.4454577489795),29,65845.8333333335,4530,40.4454577489795,-79.9849659685496,"Healthy Ride, now POGOH (Pittsburgh, PA)",2023,3,0.00166335953094,1,0,11,1,02/26/23 through 03/25/23,2023 period corresponding to 2020 and 2019 beginning to end of month,0,"Pittsburgh, PA (Healthy Ride, now POGOH)",,-4,1
POINT (-85.3096801 35.0456297),54,11287.070000000002,382,35.0456297,-85.3096801,"Bike Chattanooga (Chattanooga, TN)",2019,42,,,0,13,0,03/31/19 through 05/04/19,2019 period corresponding to 2020 and 2019 beginning to end of month,1,"Chattanooga, TN (Bike Chattanooga)",,,1
POINT (-72.673371 40.909849),3,0,0,40.909849,-72.673371,"CitiBike (New York, NY)",2021,8,,,1,1,1,08/01/21 through 08/28/21,2021 period corresponding to 2020 and 2019 beginning to end of month,0,"New York, NY (CitiBike)",,,2
POINT (-71.0588801 42.3600825),1,0,0,42.3600825,-71.0588801,"Blue Bikes (Boston, MA)",2023,9,,,1,5,1,08/27/23 through 09/30/23,2023 period corresponding to 2020 and 2019 beginning to end of month,0,"Boston Metro, MA (Blue Bikes)",,,2
POINT (-118.2436849 34.0522342),73,843483,40331,34.0522342,-118.2436849,"Metro Bike Share (Los Angeles, CA)",2023,6,0.008261048391788,1,1,9,1,05/28/23 through 06/24/23,2023 period corresponding to 2020 and 2019 beginning to end of month,0,"Los Angeles, CA (Metro Bike Share)",0.559168051958093,3,1
POINT (-77.0368707 38.9071923),56,0,0,38.9071923,-77.0368707,"Capital Bikeshare (Washington, DC)",2020,1,,,0,3,1,01/01/20 through 02/01/20,2020 period corresponding to 2020 and 2019 beginning to end of month,0,"Washington, DC Metro (Capital Bikeshare)",,,9999
POINT (-85.3096801 35.0456297),54,0,0,35.0456297,-85.3096801,"Bike Chattanooga (Chattanooga, TN)",2019,2,,,0,10,1,02/03/19 through 03/02/19,2019 period corresponding to 2020 and 2019 beginning to end of month,0,"Chattanooga, TN (Bike Chattanooga)",,,2
POINT (-122.410143 37.773833),42,634629.4999999998,51766,37.773833,-122.410143,"Bay Wheels (San Francisco, CA)",2022,12,0.552041121016935,4,1,2,1,12/29/21 through 01/29/22,2022 period corresponding to 2020 and 2019 beginning to end of month,0,"San Francisco, CA (Bay Wheels)",-0.093097407147863,-1,2
POINT (-118.2436849 34.0522342),73,10959,299,34.0522342,-118.2436849,"Metro Bike Share (Los Angeles, CA)",2020,52,,,1,9,1,05/03/20 through 05/30/20,2020 period corresponding to 2020 and 2019 beginning to end of month,1,"Los Angeles, CA (Metro Bike Share)",,,2
POINT (-79.9849659685496 40.4454577489795),29,0,0,40.4454577489795,-79.9849659685496,"Healthy Ride, now POGOH (Pittsburgh, PA)",2022,1,,,0,11,1,12/29/21 through 01/29/22,2022 period corresponding to 2020 and 2019 beginning to end of month,0,"Pittsburgh, PA (Healthy Ride, now POGOH)",,,1
POINT (-79.9849659685496 40.4454577489795),29,58273,3920,40.4454577489795,-79.9849659685496,"Healthy Ride, now POGOH (Pittsburgh, PA)",2021,12,0.001527387380507,1,0,11,1,12/30/20 through 01/30/21,2021 period corresponding to 2020 and 2019 beginning to end of month,0,"Pittsburgh, PA (Healthy Ride, now POGOH)",1.596026490066225,4,1
POINT (-75.1652215 39.9525839),43,398830,28602,39.9525839,-75.1652215,"Indego (Philadelphia, PA)",2019,2,0.016456704919117,1,0,7,1,02/03/19 through 03/02/19,2019 period corresponding to 2020 and 2019 beginning to end of month,0,"Philadelphia, PA (Indego)",,,1
POINT (-72.673371 40.909849),3,0,0,40.909849,-72.673371,"CitiBike (New York, NY)",2019,11,,,1,1,1,01/02/19 through 02/02/19,2019 period corresponding to 2020 and 2019 beginning to end of month,0,"New York, NY (CitiBike)",,,2
POINT (-85.3096801 35.0456297),54,0,0,35.0456297,-85.3096801,"Bike Chattanooga (Chattanooga, TN)",2020,42,,,0,13,0,03/29/20 through 05/02/20,2020 period corresponding to 2020 and 2019 beginning to end of month,1,"Chattanooga, TN (Bike Chattanooga)",,,9999
POINT (-118.2436849 34.0522342),73,0,0,34.0522342,-118.2436849,"Metro Bike Share (Los Angeles, CA)",2021,2,,,1,9,1,01/31/21 through 02/27/21,2021 period corresponding to 2020 and 2019 beginning to end of month,0,"Los Angeles, CA (Metro Bike Share)",,,9999
POINT (-82.9987942 39.9611755),58,0,0,39.9611755,-82.9987942,"CoGo (Columbus, OH)",2019,41,,,1,8,0,03/31/19 through 05/04/19,2019 period corresponding to 2020 and 2019 beginning to end of month,1,"Columbus, OH (CoGo)",,,9999
POINT (-75.1652215 39.9525839),43,,,39.9525839,-75.1652215,"Indego (Philadelphia, PA)",2020,52,,,0,7,0,05/03/20 through 05/30/20,2020 period corresponding to 2020 and 2019 beginning to end of month,0,"Philadelphia, PA (Indego)",,,1
POINT (-93.2650108 44.977753),25,0,0,44.977753,-93.2650108,"Nice Ride Minnesota (Minneapolis, MN)",2020,12,,,1,14,1,01/01/20 through 02/01/20,2020 period corresponding to 2020 and 2019 beginning to end of month,0,"Minneapolis, MN (Nice Ride Minnesota)",,,2
POINT (-77.0368707 38.9071923),56,150071.54999999987,9690,38.9071923,-77.0368707,"Capital Bikeshare (Washington, DC)",2022,10,0.049190064520714,2,0,3,1,12/29/21 through 01/29/22,2022 period corresponding to 2020 and 2019 beginning to end of month,0,"Washington, DC Metro (Capital Bikeshare)",-0.27263173697643,-2,2
POINT (-82.9987942 39.9611755),58,62263.93333333334,2441,39.9611755,-82.9987942,"CoGo (Columbus, OH)",2020,10,0.000819459425344,1,1,8,1,01/01/20 through 02/01/20,2020 period corresponding to 2020 and 2019 beginning to end of month,0,"Columbus, OH (CoGo)",0.059921841076856,1,1
POINT (-71.0588801 42.3600825),1,0,0,42.3600825,-71.0588801,"Blue Bikes (Boston, MA)",2021,5,,,1,5,1,05/02/21 through 05/29/21,2021 period corresponding to 2020 and 2019 beginning to end of month,0,"Boston Metro, MA (Blue Bikes)",,,9999
POINT (-85.3096801 35.0456297),54,171550.8100000001,5270,35.0456297,-85.3096801,"Bike Chattanooga (Chattanooga, TN)",2019,3,0.002279526135394,1,0,10,1,03/03/19 through 03/30/19,2019 period corresponding to 2020 and 2019 beginning to end of month,0,"Chattanooga, TN (Bike Chattanooga)",,,1
POINT (-82.9987942 39.9611755),58,5483.083333333334,315,39.9611755,-82.9987942,"CoGo (Columbus, OH)",2023,7,0.002732240437158,1,1,8,1,06/25/23 through 07/29/23,2023 period corresponding to 2020 and 2019 beginning to end of month,0,"Columbus, OH (CoGo)",-0.115168539325843,-1,9999
POINT (-82.9987942 39.9611755),58,0,0,39.9611755,-82.9987942,"CoGo (Columbus, OH)",2020,1,,,1,8,1,01/01/20 through 02/01/20,2020 period corresponding to 2020 and 2019 beginning to end of month,0,"Columbus, OH (CoGo)",,,2
POINT (-74.039894 40.724851),9999,0,0,40.724851,-74.039894,"CitiBike (Jersey City, NJ)",2020,9,,,1,6,1,08/30/20 through 10/03/20,2020 period corresponding to 2020 and 2019 beginning to end of month,0,"Jersey City, NJ (CitiBike)",,,2
POINT (-122.410143 37.773833),42,0,0,37.773833,-122.410143,"Bay Wheels (San Francisco, CA)",2019,4,,,1,2,1,03/31/19 through 05/04/19,2019 period corresponding to 2020 and 2019 beginning to end of month,0,"San Francisco, CA (Bay Wheels)",,,2
POINT (-75.1652215 39.9525839),43,1306528,77325,39.9525839,-75.1652215,"Indego (Philadelphia, PA)",2019,6,0.021533077117795,1,0,7,1,06/02/19 through 06/29/19,2019 period corresponding to 2020 and 2019 beginning to end of month,0,"Philadelphia, PA (Indego)",,,1
POINT (-85.3096801 35.0456297),54,279958.36999999953,10536,35.0456297,-85.3096801,"Bike Chattanooga (Chattanooga, TN)",2019,9,0.00213600358109,1,0,13,1,09/01/19 through 10/05/19,2019 period corresponding to 2020 and 2019 beginning to end of month,0,"Chattanooga, TN (Bike Chattanooga)",,,1
POINT (-118.2436849 34.0522342),73,43492,3047,34.0522342,-118.2436849,"Metro Bike Share (Los Angeles, CA)",2019,51,,,1,9,1,05/05/19 through 06/01/19,2019 period corresponding to 2020 and 2019 beginning to end of month,1,"Los Angeles, CA (Metro Bike Share)",,,1
POINT (-71.0588801 42.3600825),1,0,0,42.3600825,-71.0588801,"Blue Bikes (Boston, MA)",2023,4,,,1,5,1,03/26/23 through 04/29/23,2023 period corresponding to 2020 and 2019 beginning to end of month,0,"Boston Metro, MA (Blue Bikes)",,,9999
POINT (-87.6297982 41.8781136),60,0,0,41.8781136,-87.6297982,"Divvy (Chicago, IL)",2019,31,,,1,4,0,03/03/19 through 03/30/19,2019 period corresponding to 2020 and 2019 beginning to end of month,1,"Chicago, IL (Divvy)",,,9999
POINT (-118.2436849 34.0522342),73,3215,207,34.0522342,-118.2436849,"Metro Bike Share (Los Angeles, CA)",2020,8,0.002628104210045,1,1,9,1,08/02/20 through 08/29/20,2020 period corresponding to 2020 and 2019 beginning to end of month,0,"Los Angeles, CA (Metro Bike Share)",-0.481203007518797,-2,9999
POINT (-77.0368707 38.9071923),56,254718.11666666687,14640,38.9071923,-77.0368707,"Capital Bikeshare (Washington, DC)",2021,7,0.111790713123955,4,0,3,1,06/27/21 through 07/31/21,2021 period corresponding to 2020 and 2019 beginning to end of month,0,"Washington, DC Metro (Capital Bikeshare)",4.943970767356882,4,9999
POINT (-71.0588801 42.3600825),1,1351115.233333342,94993,42.3600825,-71.0588801,"Blue Bikes (Boston, MA)",2019,3,0.04108899927505,2,1,5,1,03/03/19 through 03/30/19,2019 period corresponding to 2020 and 2019 beginning to end of month,0,"Boston Metro, MA (Blue Bikes)",,,1
POINT (-122.410143 37.773833),42,4797135.400000014,372242,37.773833,-122.410143,"Bay Wheels (San Francisco, CA)",2023,7,0.059063437637348,3,1,2,1,06/25/23 through 07/29/23,2023 period corresponding to 2020 and 2019 beginning to end of month,0,"San Francisco, CA (Bay Wheels)",-0.09314551886103,-1,1
POINT (-77.0368707 38.9071923),56,444340.48333333345,30695,38.9071923,-77.0368707,"Capital Bikeshare (Washington, DC)",2023,8,0.128930500600654,4,0,3,1,07/30/23 through 08/26/23,2023 period corresponding to 2020 and 2019 beginning to end of month,0,"Washington, DC Metro (Capital Bikeshare)",1.611673615247171,4,2
POINT (-122.6764816 45.5230622),74,18935.416666666664,964,45.5230622,-122.6764816,"BikeTown (Portland, OR)",2019,32,,,1,14,1,03/03/19 through 03/30/19,2019 period corresponding to 2020 and 2019 beginning to end of month,1,"Portland, OR (BikeTown)",,,9999
